num_removed_atoms,num_ZZ_atoms,num_AC_atoms,num_UA_atoms,num_SB_atoms,count_rim_atoms,num_incomplete_hexagons,num_5_membered_rings,max_dist,shape_factor,360_rot,60_clock_rot,120_clock_rot,180_clock_rot,240_clock_rot,300_clock_rot,time,ZZ_features,AC_features
11,8,4,1,0,32,13,4,14.01098511,0.665835293,1,0,0,0,0,0,158.12,0,0
16,7,6,1,0,34,16,2,13.57073908,0.76264126,1,0,0,0,0,0,181.9,0,0
11,4,8,1,0,32,13,5,13.57073908,0.687435542,1,0,0,0,0,0,155.66,0,0
17,7,6,2,0,36,17,5,14.01098511,0.761411788,1,0,0,0,0,0,192.62,0,0
18,8,6,0,0,34,17,3,20.66445863,0.516254958,1,0,0,0,0,0,195.15,0,0
16,4,8,0,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,189.93,0,0
15,7,4,0,1,31,15,3,12.40193927,0.808015768,1,0,0,0,0,0,175.31,0,0
19,5,10,0,0,36,18,4,16.40622355,0.669100624,1,0,0,0,0,0,204.02,0,0
17,11,0,0,1,31,16,3,13.57073908,0.76264126,1,0,0,0,0,0,187.39,0,0
18,6,8,2,0,38,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,191.94,0,0
18,8,6,0,0,34,17,4,14.01098511,0.761411788,1,0,0,0,0,0,191.98,1,0
18,7,6,1,1,36,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.63,0,0
20,8,6,0,1,37,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,199.88,0,0
20,8,6,0,1,37,19,3,16.40622355,0.687435542,1,0,0,0,0,0,205.15,0,0
17,8,6,1,1,38,18,5,15.84140317,0.6929572009999999,1,0,0,0,0,0,191.55,0,0
16,9,4,1,0,34,16,3,15.84140317,0.653326315,1,0,0,0,0,0,180.72,0,0
18,8,8,0,0,38,18,2,18.16254095,0.604398604,1,0,0,0,0,0,189.4,0,0
22,6,8,0,1,37,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,210.08,0,0
17,9,4,0,1,35,17,3,14.01098511,0.761411788,1,0,0,0,0,0,197.58,0,0
17,8,4,1,1,35,17,4,14.01098511,0.761411788,1,0,0,0,0,0,190.77,0,0
21,8,4,1,2,38,20,2,14.85238004,0.779081248,1,0,0,0,0,0,209.28,0,0
20,9,6,1,0,38,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,199.21,0,0
14,4,6,0,2,32,15,5,13.57073908,0.738424225,1,0,0,0,0,0,173.01,0,0
22,8,4,0,1,33,19,2,13.57073908,0.831069046,1,0,0,0,0,0,215.24,0,0
13,5,6,0,1,31,14,3,14.01098511,0.690969938,1,0,0,0,0,0,166.68,0,0
12,5,6,1,1,33,14,5,14.01098511,0.690969938,1,0,0,0,0,0,163.67,0,0
18,8,6,0,0,34,17,2,20.66445863,0.516254958,1,0,0,0,0,0,185.36,0,0
22,11,4,1,0,38,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,212.53,0,0
11,7,2,0,1,27,12,2,12.40193927,0.722711274,1,0,0,0,0,0,151.23,0,0
21,9,4,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,209.76,0,0
22,8,8,0,0,38,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,210.13,0,0
16,6,6,0,1,33,16,4,20.66445863,0.500840876,1,0,0,0,0,0,181.13,0,0
21,8,6,1,0,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,207.53,0,0
20,9,6,1,1,41,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,199.04,0,0
20,10,4,0,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,197.93,0,0
21,7,6,0,2,38,20,6,16.40622355,0.705293985,1,0,0,0,0,0,212.68,0,0
21,7,8,0,0,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,204.87,0,0
22,8,6,0,1,37,20,5,14.85238004,0.779081248,1,0,0,0,0,0,214.34,0,0
19,10,2,1,1,35,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,192.57,0,0
17,7,4,0,1,31,16,3,12.40193927,0.834515097,1,0,0,0,0,0,181.13,0,0
21,7,8,0,0,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,205.74,0,0
16,7,6,1,0,34,16,2,20.9562066,0.4938682729999999,1,0,0,0,0,0,184.99,0,0
16,7,8,1,0,38,17,4,15.6486,0.6817305840000001,1,0,0,0,0,0,187.55,0,0
21,5,8,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,209.93,0,0
22,10,4,0,0,34,19,0,15.84140317,0.711945846,1,0,0,1,0,0,195.13,0,0
14,5,8,1,0,34,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,179.86,0,0
18,7,4,1,1,32,17,2,12.40193927,0.860198473,1,0,0,0,0,0,201.04,0,0
20,8,6,0,0,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,204.58,0,0
20,4,12,0,0,38,19,4,16.40622355,0.687435542,1,0,0,0,0,0,210.63,0,0
19,5,8,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,204.7,0,0
21,6,8,1,0,36,19,3,14.85238004,0.75935447,1,0,0,0,0,0,207.56,0,0
16,8,2,0,2,32,16,4,14.01098511,0.738677935,1,0,0,0,0,0,184.3,0,0
15,6,6,1,1,34,16,4,14.85238004,0.6968314520000001,1,0,0,0,0,0,176.19,0,0
17,7,8,0,0,36,17,4,15.84140317,0.6734333509999999,1,0,0,0,0,0,193.36,0,0
14,6,8,0,0,34,15,3,15.84140317,0.632580484,1,0,0,0,0,0,173.14,0,0
22,8,6,0,1,37,20,3,14.01098511,0.825867039,1,0,0,0,0,0,210.84,0,0
17,7,6,0,0,32,16,2,13.57073908,0.76264126,1,0,0,0,0,0,186.87,0,0
12,8,4,0,0,30,13,2,14.01098511,0.665835293,1,0,0,0,0,0,156.49,0,0
17,6,6,1,1,35,17,3,14.85238004,0.71827742,1,0,0,0,0,0,190.7,0,0
18,8,4,0,1,33,17,4,14.01098511,0.761411788,1,0,0,0,0,0,189.55,0,0
20,7,8,1,0,38,19,5,14.85238004,0.75935447,1,0,0,0,0,0,209.42,0,0
21,9,4,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,203.61,0,0
19,9,6,0,0,36,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,189.11,0,0
14,8,4,0,1,33,15,4,14.85238004,0.674704153,1,0,0,0,0,0,173.21,0,0
14,7,6,1,0,34,15,3,14.85238004,0.674704153,1,0,0,0,0,0,171.06,0,0
13,6,4,1,1,31,14,3,12.40193927,0.7806173940000001,1,0,0,0,0,0,162.79,0,0
22,8,6,2,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,211.82,0,0
15,11,0,0,1,31,15,2,14.01098511,0.7152218359999999,1,0,0,0,0,0,176.1,0,0
20,8,4,0,1,33,18,3,13.57073908,0.80890321,1,0,0,0,0,0,203.68,0,0
22,8,6,2,0,38,20,4,14.01098511,0.825867039,1,0,0,0,0,0,209.06,0,0
22,8,8,0,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,205.11,0,0
22,7,8,3,0,42,21,5,16.40622355,0.722711274,1,0,0,0,0,0,222.72,0,0
13,6,6,1,0,32,14,4,13.57073908,0.713385576,1,0,0,0,0,0,169.53,0,0
19,8,6,1,0,36,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,197.59,0,0
15,4,8,1,1,35,16,5,14.01098511,0.738677935,1,0,0,0,0,0,178.66,0,0
15,6,8,1,0,36,16,5,14.01098511,0.738677935,1,0,0,0,0,0,184.39,0,0
16,6,8,0,0,34,16,3,15.84140317,0.653326315,1,0,0,0,0,0,179.21,0,0
17,9,0,0,2,30,16,3,12.40193927,0.834515097,1,0,0,0,0,0,192.66,0,0
21,7,8,0,0,36,19,2,15.84140317,0.711945846,1,0,0,0,0,0,200.8,0,0
12,3,8,1,1,33,14,6,14.01098511,0.690969938,1,0,0,0,0,0,165.46,0,0
19,7,6,0,1,35,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,199.15,0,0
11,6,6,1,0,32,13,5,14.01098511,0.665835293,1,0,0,0,0,0,158.73,0,0
18,8,4,0,1,33,17,4,13.57073908,0.786112618,1,0,0,0,0,0,195.44,0,0
20,5,8,1,1,37,19,5,14.85238004,0.75935447,1,0,0,0,0,0,214.3,0,0
19,6,8,1,0,36,18,5,15.84140317,0.6929572009999999,1,0,0,0,0,0,200.8,0,0
22,5,10,1,1,41,21,5,15.84140317,0.748479323,1,0,0,0,0,0,212.84,0,0
19,9,4,0,0,32,17,2,15.84140317,0.6734333509999999,1,0,0,0,0,0,195.29,0,0
20,10,4,2,0,38,19,3,16.40622355,0.687435542,1,0,0,0,0,0,212.62,0,0
15,8,4,1,1,35,16,3,14.01098511,0.738677935,1,0,0,0,0,0,182.88,0,0
13,9,2,0,1,31,14,3,20.66445863,0.468493741,1,0,0,0,0,0,164.47,0,0
16,6,8,2,0,38,17,5,14.85238004,0.71827742,1,0,0,0,0,0,190.11,0,0
19,9,6,0,0,36,18,3,16.40622355,0.669100624,1,0,0,0,0,0,203.1,0,0
20,8,6,0,0,34,18,1,14.01098511,0.7834862659999999,1,0,0,0,0,0,197.85,0,0
22,7,6,1,1,37,20,4,14.85238004,0.779081248,1,0,0,0,0,0,212.91,0,0
20,4,10,0,1,37,19,5,15.84140317,0.711945846,1,0,0,0,0,0,200.34,0,0
22,10,4,2,0,38,20,3,14.01098511,0.825867039,1,0,0,0,0,0,210.05,0,0
20,9,4,1,1,36,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,208.77,0,0
18,6,8,0,0,34,17,4,14.01098511,0.761411788,1,0,0,0,0,0,195.69,0,0
14,6,8,0,0,34,15,4,14.85238004,0.674704153,1,0,0,0,0,0,173.65,0,0
22,9,4,1,1,36,20,3,14.01098511,0.825867039,1,0,0,0,0,0,214.85,0,0
20,8,4,0,1,33,18,2,13.57073908,0.80890321,1,0,0,0,0,0,200.88,0,0
12,8,6,0,0,34,14,3,20.66445863,0.468493741,1,0,0,0,0,0,163.43,0,0
19,9,4,0,1,35,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,194.41,0,0
21,9,4,0,1,35,19,4,15.84140317,0.711945846,1,0,0,0,0,0,202.78,0,0
22,6,8,0,1,37,20,3,16.40622355,0.705293985,1,0,0,0,0,0,220.18,0,0
21,5,8,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,208.81,0,0
21,5,10,0,0,36,19,4,15.84140317,0.711945846,1,0,0,0,0,0,205.4,0,0
20,10,2,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,190.34,0,0
16,8,6,0,0,34,16,3,14.85238004,0.6968314520000001,1,0,0,0,0,0,177.92,0,0
17,9,2,0,1,31,16,2,12.40193927,0.834515097,1,0,0,0,0,0,185.51,0,0
16,6,6,0,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,181.61,0,0
18,8,4,0,1,33,17,2,14.01098511,0.761411788,1,0,0,0,0,0,190.05,0,0
17,7,6,0,1,35,17,5,14.01098511,0.761411788,1,0,0,0,0,0,187.91,0,0
20,8,6,0,1,37,19,3,14.85238004,0.75935447,1,0,0,0,0,0,205.16,0,0
21,5,12,0,0,40,20,5,16.40622355,0.705293985,1,0,0,0,0,0,220.06,0,0
17,10,4,1,0,36,17,2,23.67678273,0.450573431,1,0,0,0,0,0,183.33,0,0
20,7,6,1,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,201.1,0,0
19,7,6,0,1,35,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,200.87,0,0
20,10,4,0,0,34,18,2,16.40622355,0.669100624,1,0,0,0,0,0,202.96,0,0
13,6,6,1,0,32,14,3,14.01098511,0.690969938,1,0,0,0,0,0,167.18,0,0
20,7,6,1,1,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,199.96,0,0
22,9,6,1,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,214.1,0,0
21,9,6,0,0,36,19,2,16.40622355,0.687435542,1,0,0,0,0,0,206.4,0,0
21,9,6,0,0,36,19,2,15.84140317,0.711945846,1,0,0,0,0,0,210.08,0,0
12,6,4,0,0,26,12,0,11.64448285,0.769722575,1,0,0,1,0,0,147.47,1,1
20,7,6,1,1,37,19,4,14.85238004,0.75935447,1,0,0,0,0,0,209.36,0,0
21,7,6,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,208.49,0,0
19,7,6,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,199.03,0,0
20,8,4,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,207.47,0,0
22,9,6,1,0,38,20,2,16.40622355,0.705293985,1,0,0,0,0,0,202.09,0,0
14,6,8,0,0,34,15,3,16.40622355,0.610802508,1,0,0,0,0,0,172.7,0,0
22,10,4,0,0,34,19,2,15.84140317,0.711945846,1,0,0,0,0,0,209.65,0,0
15,5,6,0,1,31,15,4,12.40193927,0.808015768,1,0,0,0,0,0,177.39,0,0
21,7,6,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,212.25,0,0
20,7,6,1,1,37,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,212.27,0,0
22,10,4,2,0,38,20,2,14.85238004,0.779081248,1,0,0,0,0,0,217.0,0,0
21,9,6,2,1,43,21,5,15.84140317,0.748479323,1,0,0,0,0,0,208.62,0,0
12,6,6,0,1,33,14,4,14.01098511,0.690969938,1,0,0,0,0,0,163.71,0,0
18,8,6,0,0,34,17,3,20.66445863,0.516254958,1,0,0,0,0,0,193.64,0,0
15,7,4,0,1,31,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,174.9,0,0
21,9,4,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,212.93,0,0
19,5,10,0,1,39,19,5,15.84140317,0.711945846,1,0,0,0,0,0,205.97,0,0
21,9,4,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,211.37,0,0
20,9,6,1,0,38,19,4,16.40622355,0.687435542,1,0,0,0,0,0,207.78,0,0
15,9,2,0,1,31,15,3,13.57073908,0.738424225,1,0,0,0,0,0,175.96,0,0
16,9,4,1,0,34,16,2,14.85238004,0.6968314520000001,1,0,0,0,0,0,187.35,0,0
19,6,10,1,0,40,19,5,15.84140317,0.711945846,1,0,0,0,0,0,207.24,0,0
12,6,4,0,1,29,13,3,12.40193927,0.752221743,1,0,0,0,0,0,160.03,0,0
22,8,8,0,0,38,20,2,17.30667595,0.668598107,1,0,0,0,0,0,218.35,0,0
19,8,4,1,1,35,18,3,13.57073908,0.80890321,1,0,0,0,0,0,207.66,0,0
21,11,2,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,217.92,0,0
18,8,8,2,0,42,19,5,15.84140317,0.711945846,1,0,0,0,0,0,199.31,0,0
17,9,0,0,2,30,16,3,12.40193927,0.834515097,1,0,0,0,0,0,187.4,0,1
22,8,8,0,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,204.31,0,0
17,10,2,1,1,34,17,3,13.57073908,0.786112618,1,0,0,0,0,0,187.96,0,0
22,7,8,1,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,207.43,0,0
22,10,2,0,1,33,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,201.29,0,0
15,8,2,1,1,31,15,3,12.40193927,0.808015768,1,0,0,0,0,0,175.28,0,0
19,6,6,1,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,204.67,0,0
10,8,4,0,0,30,12,3,14.01098511,0.639713857,1,0,0,0,0,0,148.45,0,0
21,9,4,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,202.84,0,0
22,6,8,0,1,37,20,4,16.40622355,0.705293985,1,0,0,0,0,0,207.42,0,0
19,7,6,0,0,32,17,2,14.01098511,0.761411788,1,0,0,0,0,0,189.8,0,0
14,8,2,0,1,29,14,3,11.64448285,0.8313954029999999,1,0,0,0,0,0,169.13,0,0
17,7,8,0,0,36,17,3,20.66445863,0.516254958,1,0,0,0,0,0,186.31,0,0
17,6,8,1,0,36,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,184.16,0,0
18,6,6,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,189.34,0,0
13,8,4,1,0,32,14,3,12.40193927,0.7806173940000001,1,0,0,0,0,0,164.95,0,0
19,9,2,0,1,31,17,2,13.57073908,0.786112618,1,0,0,0,0,0,198.92,0,0
13,6,6,1,0,32,14,4,13.57073908,0.713385576,1,0,0,0,0,0,171.89,0,0
20,6,6,0,2,36,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,206.59,0,0
19,7,8,2,0,40,19,4,16.40622355,0.687435542,1,0,0,0,0,0,198.75,0,0
21,7,10,0,0,40,20,4,17.82512691,0.6491516629999999,1,0,0,0,0,0,210.15,0,0
19,9,4,0,1,35,18,3,16.40622355,0.669100624,1,0,0,0,0,0,203.71,0,0
13,5,6,0,1,31,14,4,11.64448285,0.8313954029999999,1,0,0,0,0,0,173.39,0,0
22,10,4,0,0,34,19,2,16.40622355,0.687435542,1,0,0,0,0,0,204.04,0,0
20,5,8,1,1,37,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,198.54,0,0
19,9,6,2,0,40,19,4,15.84140317,0.711945846,1,0,0,0,0,0,199.9,0,0
18,8,6,0,0,34,17,3,14.85238004,0.71827742,1,0,0,0,0,0,195.48,0,0
11,8,4,1,0,32,13,2,14.85238004,0.6281153829999999,1,0,0,0,0,0,156.61,0,0
17,9,4,0,0,32,16,1,15.84140317,0.653326315,1,0,0,0,0,0,180.8,0,0
22,6,8,0,1,37,20,4,14.85238004,0.779081248,1,0,0,0,0,0,211.33,0,0
22,8,8,0,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,209.47,0,0
20,8,4,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,206.94,0,0
22,8,8,0,0,38,20,3,17.30667595,0.668598107,1,0,0,0,0,0,204.57,0,0
19,7,6,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,192.86,0,0
22,10,6,0,0,38,20,1,18.16254095,0.637092068,1,0,0,0,0,0,201.6,0,0
14,4,8,0,1,33,15,5,20.66445863,0.484937093,1,0,0,0,0,0,175.99,0,0
21,10,6,1,1,43,21,5,16.40622355,0.722711274,1,0,0,0,0,0,213.8,0,0
20,9,6,1,0,38,19,4,14.85238004,0.75935447,1,0,0,0,0,0,198.23,0,0
15,6,6,1,0,32,15,4,12.40193927,0.808015768,1,0,0,0,0,0,177.03,0,0
21,10,4,1,0,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,211.71,0,0
18,8,4,0,1,33,17,4,14.01098511,0.761411788,1,0,0,0,0,0,197.02,0,0
14,6,4,0,1,29,14,3,12.40193927,0.7806173940000001,1,0,0,0,0,0,172.17,0,0
21,11,4,0,0,36,19,2,18.16254095,0.620960537,1,0,0,0,0,0,197.38,0,0
14,4,8,0,1,33,15,5,14.01098511,0.7152218359999999,1,0,0,0,0,0,178.35,0,0
20,7,6,1,1,37,19,3,14.85238004,0.75935447,1,0,0,0,0,0,204.24,0,0
15,6,6,1,1,35,16,3,14.85238004,0.6968314520000001,1,0,0,0,0,0,180.66,0,0
22,7,10,1,0,42,21,4,15.84140317,0.748479323,1,0,0,0,0,0,217.28,0,0
17,6,6,1,1,34,17,4,13.57073908,0.786112618,1,0,0,0,0,0,184.51,0,0
16,4,8,0,1,33,16,3,13.57073908,0.76264126,1,0,0,0,0,0,181.58,0,0
16,6,6,0,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,181.18,0,0
20,6,8,0,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.53,0,0
15,9,2,0,1,31,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,177.64,0,0
20,5,8,1,1,37,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,206.16,0,0
20,8,6,0,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,199.27,0,0
22,12,4,0,1,41,21,3,15.6486,0.757701182,1,0,0,0,0,0,211.07,0,0
17,10,2,1,1,35,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,185.79,0,0
19,3,10,0,1,35,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,199.38,0,0
20,6,8,0,1,37,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,209.31,0,0
17,5,10,0,0,36,17,4,14.01098511,0.761411788,1,0,0,0,0,0,195.26,0,0
19,7,6,0,1,35,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,195.96,0,0
21,7,6,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,211.49,0,0
20,8,4,0,1,33,18,1,14.01098511,0.7834862659999999,1,0,0,0,0,0,196.55,0,0
11,8,4,1,0,32,13,4,13.57073908,0.687435542,1,0,0,0,0,0,157.4,0,0
19,7,8,0,0,36,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.22,0,0
17,4,10,1,0,36,17,4,14.01098511,0.761411788,1,0,0,0,0,0,185.29,0,0
21,7,6,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,199.58,0,0
22,7,10,1,0,42,21,5,18.16254095,0.652825106,1,0,0,0,0,0,213.64,0,0
20,8,6,0,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,194.86,0,0
21,8,6,1,1,39,20,4,14.85238004,0.779081248,1,0,0,0,0,0,209.65,0,0
19,7,6,0,1,35,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,196.7,0,0
15,7,4,0,1,31,15,3,12.40193927,0.808015768,1,0,0,0,0,0,175.54,0,0
22,6,8,0,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,220.57,0,0
14,6,8,0,0,34,15,3,15.6486,0.640374378,1,0,0,0,0,0,172.52,0,0
18,8,4,0,0,30,16,1,14.01098511,0.738677935,1,0,0,0,0,0,181.75,0,0
17,8,4,1,1,34,17,4,15.84140317,0.6734333509999999,1,0,0,0,0,0,183.73,0,0
22,6,8,0,1,37,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,209.85,0,0
12,8,2,0,1,29,13,2,13.57073908,0.687435542,1,0,0,0,0,0,158.94,0,0
19,6,8,1,0,36,18,4,15.6486,0.7014949840000001,1,0,0,0,0,0,203.36,0,0
22,8,8,0,0,38,20,3,17.82512691,0.6491516629999999,1,0,0,0,0,0,221.43,0,0
17,6,8,1,0,36,17,3,14.01098511,0.761411788,1,0,0,0,0,0,192.41,0,0
20,8,4,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,210.42,0,0
17,6,6,1,1,35,17,4,14.01098511,0.761411788,1,0,0,0,0,0,194.67,0,0
21,4,12,1,1,43,21,6,18.16254095,0.652825106,1,0,0,0,0,0,207.02,0,0
15,7,4,0,1,31,15,5,13.57073908,0.738424225,1,0,0,0,0,0,177.44,0,0
16,8,6,0,0,34,16,3,15.84140317,0.653326315,1,0,0,0,0,0,175.73,0,0
19,5,8,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,192.36,0,0
21,8,8,1,0,40,20,4,16.40622355,0.705293985,1,0,0,0,0,0,216.64,0,0
22,7,6,1,1,36,20,3,14.85238004,0.779081248,1,0,0,0,0,0,209.21,0,0
20,7,6,1,0,34,18,3,13.57073908,0.80890321,1,0,0,0,0,0,202.73,0,0
20,7,8,1,0,38,19,4,16.40622355,0.687435542,1,0,0,0,0,0,207.57,0,0
13,8,4,1,0,32,14,3,14.01098511,0.690969938,1,0,0,0,0,0,169.4,0,0
18,7,6,1,1,37,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,200.56,0,0
19,10,2,1,1,35,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,205.34,0,0
18,4,8,0,1,33,17,4,13.57073908,0.786112618,1,0,0,0,0,0,199.57,0,0
20,5,8,1,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,209.88,0,0
21,7,6,0,1,35,19,3,14.85238004,0.75935447,1,0,0,0,0,0,206.41,0,0
20,8,6,2,0,38,19,4,16.40622355,0.687435542,1,0,0,0,0,0,197.1,0,0
22,9,4,1,1,36,20,3,15.6486,0.739440639,1,0,0,0,0,0,201.88,0,0
16,8,4,0,1,33,16,3,14.01098511,0.738677935,1,0,0,0,0,0,186.2,0,0
12,4,8,0,1,33,14,5,14.85238004,0.651826138,1,0,0,0,0,0,162.3,0,0
13,5,8,0,1,35,15,5,14.01098511,0.7152218359999999,1,0,0,0,0,0,171.24,0,0
22,8,6,0,0,34,19,2,16.40622355,0.687435542,1,0,0,0,0,0,210.31,0,0
22,7,8,1,0,38,20,4,14.85238004,0.779081248,1,0,0,0,0,0,217.11,0,0
22,9,4,1,1,36,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,213.39,0,0
21,7,10,0,0,40,20,3,18.16254095,0.637092068,1,0,0,0,0,0,203.7,0,0
17,5,8,0,1,35,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,192.98,0,0
10,9,0,1,1,28,12,4,13.57073908,0.660466705,1,0,0,0,0,0,148.19,0,0
19,9,4,0,1,35,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,201.1,0,0
16,5,8,1,1,37,17,4,14.01098511,0.761411788,1,0,0,0,0,0,182.17,0,0
21,7,8,0,0,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,210.65,0,0
15,8,6,1,0,36,16,4,14.85238004,0.6968314520000001,1,0,0,0,0,0,180.43,0,0
8,6,4,0,0,26,10,2,12.40193927,0.659742112,1,0,0,0,0,0,131.74,0,0
15,4,10,1,0,36,16,4,16.40622355,0.630834118,1,0,0,0,0,0,177.02,0,0
18,9,2,1,1,32,17,2,20.9562066,0.509067763,1,0,0,0,0,0,183.27,0,0
17,8,4,1,1,34,17,4,14.01098511,0.761411788,1,0,0,0,0,0,197.39,0,0
17,5,8,0,1,35,17,5,14.01098511,0.761411788,1,0,0,0,0,0,185.1,0,0
14,6,6,0,1,33,15,5,14.01098511,0.7152218359999999,1,0,0,0,0,0,172.68,0,0
15,9,2,0,1,31,15,2,14.01098511,0.7152218359999999,1,0,0,0,0,0,181.59,0,0
19,9,6,0,0,36,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.29,0,0
14,7,6,1,0,34,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,172.73,0,0
15,8,4,1,0,32,15,1,14.01098511,0.7152218359999999,1,0,0,0,0,0,169.26,0,0
20,10,4,0,1,37,19,4,16.40622355,0.687435542,1,0,0,0,0,0,200.47,0,0
22,7,6,1,1,37,20,4,14.85238004,0.779081248,1,0,0,0,0,0,202.37,0,0
16,6,4,0,2,32,16,4,12.40193927,0.834515097,1,0,0,0,0,0,182.83,0,0
21,8,6,1,0,36,19,1,14.85238004,0.75935447,1,0,0,0,0,0,196.71,0,0
14,5,8,1,0,34,15,4,20.66445863,0.484937093,1,0,0,0,0,0,179.33,0,0
20,8,4,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.24,0,0
22,8,6,0,0,34,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,208.36,0,0
21,6,8,1,1,39,20,6,15.6486,0.739440639,1,0,0,0,0,0,208.51,0,0
15,7,4,0,1,31,15,4,12.40193927,0.808015768,1,0,0,0,0,0,176.24,0,0
